"item_id","item_name","latitude","longitude","category","sub_category","price_range","specialties","description","cultural_authenticity","historical_significance","keyword_match_count","rating","rating_count","vibes","ambience","images","distance"
113,"maman",40.7841051,-73.9773193,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Hazelnut Croissant"",""Pain Au Chocolat"",Salad}","Maman is a charming French-inspired cafe offering a cozy and festive atmosphere with a focus on pastries and brunch dishes, perfect for families and casual get-togethers.","Somewhat Authentic","f",,4.1,305,"Family-Friendly, Quiet, Chill, Trendy","Cozy, Vintage, Casual, Chic, Festive","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/94f31aba-45dc-4842-0986-2e79a42a8b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1a2b5e5d-2dab-4b39-65f3-f0a0a9598b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/533ef772-cbeb-4c82-fac8-a2b472575800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fd1c1a89-3c0f-420e-d870-e20cdf802400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/65ddab0c-47c9-440c-c882-49085d1bd500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6771ebab-2885-4ff0-b382-711cce841b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5219244f-61c2-4424-7753-9e4830e57100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/95594a94-5525-47ef-30f0-df2a67a6a300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b7a338ff-2991-4050-df35-3463188ea900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0645a292-8e7d-4544-f1fe-0ae4db5e0300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f57d20ec-c9a6-496b-ee82-eeedd6277300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f524261b-90c2-4a4b-71ff-f5e608718600/public"", ""description"" : """"}]",
118,"maman",40.6887336,-73.9930414,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Tartine Au Saumon"",Sandwich,""Truffle Croque Maman""}","Maman is a charming French-inspired cafe known for its rustic decor, delicious pastries, and unique coffee blends, perfect for brunch and family-friendly gatherings. It offers a cozy garden vibe with both indoor and outdoor seating options.","Authentic","f",,4.2,229,"Family-Friendly, Chill, Trendy","Cozy, Rustic, Chic, Garden, Festive","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/80a7c4e5-63bd-4d8c-be07-b8cd158fc000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5dfb7178-8b9f-4f50-f6b5-23dbafe9ba00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2ac853d9-dc30-43b9-499f-a93f74f84700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7982e57c-6334-47c9-c42b-a8bd87516400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/33f7da31-7274-48b2-226d-e0513e9d1300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/450bea4f-0c97-4ca4-a228-73423579b700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/63f6a7c0-b86a-4da8-23d6-8c3664aae300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/20a797d4-dff1-4c61-fcaa-fb75a0c74100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/07261c07-631a-441b-13ac-a1a9c4b9bf00/public"", ""description"" : """"}]",
119,"maman",40.774032,-73.9814873,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{Sandwich,""Smashed Avocado Tartine"",""Papa's Breakfast Bowl"",Bakery}","Maman is a charming and elegant cafe located on Columbus Avenue, distinguished by its rustic decor, delectable pastries, and vibrant atmosphere, offering a perfect space for both casual coffee meet-ups and lively brunches.","Authentic","f",,4,317,"Family-Friendly, Lively, Trendy, Chill","Cozy, Chic, Elegant, Rustic, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/22f8bc99-187b-4291-da44-33c844028300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5eb8db28-185e-42a2-608f-00859f7dbe00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/37e37e4f-1f7f-4c2b-a4c2-6879f60eeb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ac1b21e8-e3f1-4af8-735c-9187b81c9f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c3ab93f6-fde0-4894-b93c-b15be7d51800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/20cb5313-2822-4283-431b-0fa2b0b8b100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/705104aa-b68b-475e-81f9-890f5f49cf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9495405e-c281-4094-9b4d-e7ef470e9c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/05fe05e7-78a4-41a6-fa95-10efd3713c00/public"", ""description"" : """"}]",
121,"maman",40.7189578,-74.0062065,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Smashed Avocado Tartine"",""Wilde Salad""}","Maman is a charming, French-inspired café known for its cozy and rustic ambience, offering a delightful selection of brunch items, artisanal pastries, and authentic French menu offerings.","Authentic","f",,4.2,777,"Family-Friendly, Trendy, Chill","Cozy, Rustic, Casual, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1342860b-ba44-4f71-aa29-9acf11e7b600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6f577863-46e0-4e3c-00dd-f3ffe88def00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8fa779f7-d42b-45a2-fdbc-264902332e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/cff14477-014b-4dc8-485b-328420d14d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/85cc714d-4756-40bb-a055-eb1324ee2600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7a2b02b6-22c3-4070-7788-6cd834f7bb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/611e0954-0d19-4953-57b4-dc9fd5ebc200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e97d5b5d-b4d7-49a6-853b-9e8474eae200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f0530271-8e79-4ea1-e2e8-a8459b228f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6d507b0c-de05-4381-a678-a5c6e27da700/public"", ""description"" : """"}]",
122,"maman",40.7575336,-73.9791089,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Maman's Breakfast Sandwich"",""Smashed Avocado Tartine"",""Maman's Nutty Chocolate Chip Cookie"",Pastry,""Farmhouse Granola Parfait""}","Maman in NYC offers a charming and cozy French-style cafe experience with a focus on artisanal coffee and pastries, making it a popular spot for breakfast and brunch.","Highly Authentic","f",,4,565,"Family-Friendly, Lively, Chill","Cozy, Vibrant, Rustic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a70fc97f-a8e2-42a5-725a-8f40e4591e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e1233dde-c115-49da-ff3e-9ffd19f77000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4f46d244-dd92-43c1-0e98-37a8c24eea00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f038c126-71ba-43fd-c947-d6986ed0dd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7d631872-54bf-4935-bf1b-daa443e7df00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3b6cf980-dd48-4988-7574-f7eaaac7de00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/29f20a7b-2cd6-4d22-a72a-2aa5e534c900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b9965789-caa4-482d-f13b-937a30f11900/public"", ""description"" : """"}]",
123,"{petite} maman",40.751483,-73.995825,"Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Takeout Restaurant, Salad shop, Sandwich shop",,"Moderate","{""Maman's Nutty Chocolate Chip Cookie"",""Drip Coffee"",""Seasonal Cookie""}","Maman is a delightful cafe and bakery offering a mix of French-inspired pastries, sandwiches, and beverages. Known for its charming rustic decor, Maman is perfect for brunch, quick bites, and catering events with a focus on artisanal quality and seasonal offerings.","Authentic","f",,3.8,94,"Family-Friendly, Lively, Trendy","Cozy, Rustic, Chic, Casual, Festive","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/083172ec-16a3-4658-66fc-3a876410eb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b3b4fba5-f6c3-477f-d518-23a223cf1b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/14314f17-8fd3-4a76-0ead-f425e972d100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3932791a-5e19-478d-87eb-df59597eee00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6bee931f-9cc0-49cc-3beb-344a1d89a500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/15c670ab-e60e-4629-a7e6-4afb9b7aa500/public"", ""description"" : """"}]",
124,"maman",40.775544,-73.9567155,"Breakfast restaurant, Brunch restaurant, Restaurant, Coffee shop, Dessert shop, Cafe, Delivery service, European restaurant, French restaurant, Family restaurant",,"Moderate","{""Maman's Nutty Chocolate Chip Cookie""}","Maman offers a cozy and rustic atmosphere with a French countryside charm, featuring delightful pastries, brunch options, and excellent coffee. Located near The Met, it's popular among locals and tourists alike.","Somewhat Authentic","f",,4,433,"Family-Friendly, Trendy, Chill","Cozy, Rustic, Chic, Casual, Festive","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/be42a29e-cd39-4e2d-8d65-b725bf9d1100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/aa580694-a53d-4469-9b25-ddcedd3a1000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/27cbaaaf-ab34-49c9-70e1-437d05cabb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/88cd0b66-f0a9-4db9-7c90-9e11b5b16b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/81b156d0-dba4-49f6-dbe8-c00a13781a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/96d8a6ac-10e3-4592-c303-0c07ffaf1800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b79def4f-ceb7-4652-6fae-ac18cc932100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1a0ac51d-3b45-478a-b92f-2b26af920400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/20bf00ca-06dd-4395-1154-1783e27a8b00/public"", ""description"" : """"}]",
139,"Ariston Coffee Bar",40.7358203,-73.9941825,"Coffee shop",,"Moderate","{""Chocolate Chip Cookie"",""Rose Latte""}","Ariston Coffee Bar, a unique blend of floral beauty and coffee culture in Greenwich Village, offers a serene ambiance with stunning floral decorations and artistic coffee creations.","Somewhat Authentic","f",,4.6,364,"Chill, Trendy, Quiet, Family-Friendly","Cozy, Chic, Garden, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9c55e5eb-fa6d-48df-ba68-e0631da5c200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f5064b50-9fcc-4a56-c5b9-c677f6c69900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a5c0328c-8f59-458d-c420-42fc4cb69100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b2989007-21ae-4c53-2cff-28fac285a300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/eeb76843-f331-4084-1323-565c71688400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/091ccd29-32f7-4e36-b6f8-ed8f68e4bf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fe8882db-165b-434f-7209-f8b22cdb8f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/328b2136-7556-4c9e-9533-55aa749e7100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6a9e81c4-b6d4-4937-f2e3-3e563f35cb00/public"", ""description"" : """"}]",
140,"Ladurée",40.7243143,-74.0025064,"Restaurant, Cafe, Pastry shop, Garden",,"Expensive","{""Laduree Croissant"",Pastry}","Ladurée offers a taste of Paris in NYC with its exquisite French pastries, famous macarons, and elegant tea services, set in a beautiful garden and chic decor.","Highly Authentic","f",,4.3,3296,"Romantic, Family-Friendly, Trendy, Upscale","Chic, Garden, Elegant, Cozy","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/32e9b9f5-03dc-49cd-20c2-d3bb1fb7aa00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/158c0639-daca-4958-e906-3e6e07a50b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6ad51d1e-66dc-4189-f9c7-f2dad79e8900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1f380ed5-bedc-43d9-97d2-5f9438366800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6ce09b48-02d8-4c6b-d264-88bd179ab400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/127dde1f-0e79-4da9-3ecb-f134a563c200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c341d327-6bce-4d71-dfad-e9110928cc00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/980541ce-274e-4557-e67d-17ce4dc0ce00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/af072b57-c7a1-43ee-b2a2-e276ce02b700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b4d7853f-bc50-4895-4e95-51cda5009000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/038eefc9-d468-41f4-1a41-af889e0d2600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/995e3a1f-6f0d-40ad-8fa4-6e3b277f5e00/public"", ""description"" : """"}]",
131,"Felix Roasting Co.",40.7450345,-73.9831581,"Coffee shop, Cafe, Coffee roasters, Coffee wholesaler",,"Moderate","{""Avocado Toast""}","Felix Roasting Co. is known for its exquisite and artistic specialty drinks like the Hickory Smoked S'mores Latte, set in a decor that blends Victorian elegance with modern luxury, offering a trendy and chic atmosphere in NYC.","Highly Authentic","f",,4.3,615,"Trendy, Chill, Upscale","Chic, Elegant, Artistic, Luxurious","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d2a79e0f-f5e5-484a-e59e-c99dcd3e7a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8eb27d25-cf12-42b7-1579-6dfb38313200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4a2f3032-f4c8-4d76-6504-2bd8bcb44b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/050499d6-7bda-4313-7549-91d85d554d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ce4aa0aa-65e5-47c3-9dcf-50ae0ec9ff00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/352a2e87-c103-42be-0cf8-5a51047f4f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/30ca3e40-c0c8-4d59-df77-6d41c7cf7400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7304b807-37fe-4f33-de2b-b28eae4c3000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/01e522af-2e7a-4dbd-d329-ddf56b106400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c8926c40-8a32-495d-bb1f-4d91a9e4f100/public"", ""description"" : """"}]",
132,"Felix Roasting Co.",40.726109,-73.998722,"Breakfast restaurant, Brunch restaurant, Coffee shop, Cafe, Coffee roasters, Coffee stand",,"Moderate","{""Avocado Toast""}","Felix Roasting Co. in SoHo offers a specialty coffee experience in a chic and romantic setting. Known for its warm, rose-colored tones and European-inspired interior, it provides a cozy spot for a delicious coffee and a small bite like their acclaimed avocado toast.","Authentic","f",,4.5,85,"Romantic, Trendy, Chill","Chic, Romantic, Elegant, Cozy, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2eabb162-0754-4df5-9194-2b158e97b300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9a646f27-7d1d-45ac-b370-e1a44f4a8800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a2c3d2e9-be41-4583-ec66-b9b085e6c400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3e41f765-0da6-4e19-9cf9-0127b79a6e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fd29124a-0134-4325-49bf-1ea156971100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/df5a83b5-0546-4ca7-49dd-9353cd141200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/557dff12-5517-40e1-fd83-64e00cb80800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/027b4957-d50a-470e-cf4b-3df0065e6f00/public"", ""description"" : """"}]",
133,"% Arabica New York Midtown",40.7620732,-73.9773507,"Coffee shop",,"Inexpensive","{}","% Arabica New York Midtown is a coffee haven known for its exceptional coffee and stunning, modern design. The shop offers a unique Japanese-inspired coffee experience with top-notch specialty beverages.","Authentic","f",,4.8,58,"Trendy, Quiet, Chill","Modern, Chic, Minimalist, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c95a24d7-37d2-4cfc-4175-4fd64678bb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c5d376fc-3d4c-4eda-aeb3-37b580670f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b8e46ab2-4012-4d70-baa4-5cc3fc92d700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ec0b9d9d-a624-4905-f0f4-b8bd33a7dc00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a2ba8af9-56c9-4fb3-5e75-81716bb9d100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/20fc16ed-4e19-4561-d7c8-8add333ed800/public"", ""description"" : """"}]",
134,"% Arabica New York Nolita",40.7225128,-73.9938232,"Coffee shop",,"Moderate","{""Kyoto Latte キョウトラテ""}","% Arabica is a trendy, minimalist coffee shop in Nolita, New York, known for its specialty Kyoto Latte and artisanal coffees. With a cozy ambiance and friendly staff, it offers a great atmosphere for coffee aficionados and digital nomads alike.","Authentic","f",,4.3,191,"Trendy, Chill, Upscale","Cozy, Modern, Minimalist","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/803d0295-a350-4482-d0d6-3658db7ecb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/79538a0d-7ceb-4c39-338c-c09821ca5700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/05623846-caee-4344-7b87-ebd5c6f00a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a94443d0-5507-4b4d-c0a9-95aa9e37e100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/62230088-367c-4485-d019-b226d58f8400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0d4319cb-de38-4d08-ad87-da69936dcf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8e158f05-db84-4418-f9b9-f9421d879c00/public"", ""description"" : """"}]",
135,"% Arabica",40.7026045,-73.9941637,"Coffee shop, Cafe",,"Moderate","{}","% Arabica is a trendy and stylish coffee shop located in Brooklyn with stunning views of the Brooklyn Bridge, known for its unique Kyoto latte and artisanal coffee offerings. A perfect spot for coffee enthusiasts seeking a modern and chic experience.","Somewhat Authentic","f",,4.4,1060,"Trendy, Chill","Modern, Minimalist, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1e267b40-be32-4fae-302e-9e72b148ae00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/cbb8c694-d0fe-46fc-56dc-26d736e2ad00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/96418913-5825-4889-1d99-725920054300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ed8934a7-0ea1-4187-6b35-78a5527c0d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5ec456a7-8daa-45de-438a-2390e9ab6100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/806bdcf1-07ab-4329-05f6-72cd7ffc2500/public"", ""description"" : """"}]",
